timestamp,tweet_text,all_hashtags,target
2022-02-28 06:53:18+00:00,b'#PoojaHegde\xc2\xa0gives a sizzling performance at\xc2\xa0#expo2020! \xf0\x9f\x92\xaf\xe2\x9a\xa1\xef\xb8\x8f . . . . . . . . . . #AlluArjun\xc2\xa0#SalmanKhan\xc2\xa0#Dabangg\xc2\xa0#reelsinstagram #PoojaHedge #Tollywood #Kollywood #Bollywood #MMB #mymoviebazaar https://t.co/V9JviIrFBT',"['PoojaHegde', 'expo2020', 'AlluArjun', 'SalmanKhan', 'Dabangg', 'reelsinstagram', 'PoojaHedge', 'Tollywood', 'Kollywood', 'Bollywood', 'MMB', 'mymoviebazaar']",-1
2022-03-10 19:01:43+00:00,b'Marshmello Live at EXPO 2020 DUBAI #marshmello #Expo2020Dubai #expo2020 #DubaiExpo2020 #Dubai #MarshmelloinDubaiExpo2020  Click here\xf0\x9f\x91\x87 to watch the full video https://t.co/jDGhKD8EEz https://t.co/iPxqmsk5fa',"['marshmello', 'Expo2020Dubai', 'expo2020', 'DubaiExpo2020', 'Dubai', 'MarshmelloinDubaiExpo2020']",0
2022-03-08 13:25:19+00:00,"b""\xf0\x9f\x97\x93| Marshmello's upcoming shows in March:  Expo 2020 Dubai\xe2\x80\x94March 10 Encore Beach Club\xe2\x80\x94March 12 Rodeohouston\xe2\x80\x94March 18 Xs Las Vegas\xe2\x80\x94March 26 https://t.co/xaK6fpa0Aw""",[],0
2022-03-02 19:18:49+00:00,"b'My words fail to describe this phenomenal, majestic, indescribable, Divine, graceful, spiritual treasure! Beyond heaven @SamiYusuf How much I love this soulful, otherworldly beauty! Divinely brilliant! \xf0\x9f\x99\x8f\xf0\x9f\x92\x96\xf0\x9f\x95\x8a #SamiYusuf #BeyondTheStars #Expo2020 #YouTube (https://t.co/9bhRRs2oKy) https://t.co/j8EHEW46vq'","['SamiYusuf', 'BeyondTheStars', 'Expo2020', 'YouTube']",1
2022-02-23 19:26:51+00:00,b'@anirudhofficial what a energy levels man superb high \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5 during concert Take care of your throat and health   #AnirudhRavichander  #AnirudhLive  #Anirudh\xf0\x93\x83\xb5  #Expo2020 #Expo2020Dubai',"['AnirudhRavichander', 'AnirudhLive', 'Anirudh𓃵', 'Expo2020', 'Expo2020Dubai']",1
2022-03-02 11:48:06+00:00,b'Legendary Performer Ustad Rahat Fateh Ali Khan Performing Live Tonight In Private Gathering   Artist Facilitation By WONDER WORLD   #RFAK #GhazalNight #GrandMehndiNight   #Islamabad   #WonderWorldMngt #WonderWorldTeam #WonderWorldArtist #WonderWorldEvents #ArtistFacilitator https://t.co/bKTssdp8Yq',"['RFAK', 'GhazalNight', 'GrandMehndiNight', 'Islamabad', 'WonderWorldMngt', 'WonderWorldTeam', 'WonderWorldArtist', 'WonderWorldEvents', 'ArtistFacilitator']",1
2022-03-08 13:21:14+00:00,b'\xf0\x9f\x9a\xa8| Marshmello will perform at the Expo 2020 Dubai festival on March 10th on the Jubilee Stage.  #Expo2020 #Expo2020Dubai https://t.co/P1zUKY42RY',"['Expo2020', 'Expo2020Dubai']",0
2022-03-04 09:41:24+00:00,b'Whistle your way this Friday !!! #ilayaraja #BGM https://t.co/2jahC206xf',"['#ilayaraja', 'BGM']",1
2022-02-21 04:53:22+00:00,"b""Megastar #SalmanKhan's #DabanggTourReloaded is coming to Dubai For #Expo2020!   Along with him long with him, #PoojaHegde, #DishaPatani, #SaieeManjrekar, #GuruRandhawa and others will feature in the event; More details will out soon! https://t.co/yzFzBSHLuy""","['SalmanKhan', 'DabanggTourReloaded', 'Expo2020', 'PoojaHegde', 'DishaPatani', 'SaieeManjrekar', 'GuruRandhawa']",0
2022-03-05 15:47:29+00:00,b'#Expo2020 Fully packed jubilee park to welcome the maestro #ilayaraja \xf0\x9f\x94\xa5 https://t.co/DDyDqPFYE5',"['Expo2020', '#ilayaraja']",1
2022-02-26 03:16:08+00:00,b'\xf0\x9f\x98\x8c\xf0\x9f\x98\x8d\xf0\x9f\x98\x98\xf0\x9f\xa5\xb0\xf0\x9f\x98\x8c  Thank you so much UAE @expo2020dubai for this amazing concert   #SalmanKhan\xf0\x93\x83\xb5 #Expo2020  #Expo2020Dubai #DabanggTheTourReloaded https://t.co/OPwm04BIFo',"['SalmanKhan𓃵', 'Expo2020', 'Expo2020Dubai', 'DabanggTheTourReloaded']",0
2022-03-04 04:51:16+00:00,b'RFAK\xe2\x9d\xa4 @aapki_behan1 @_Angry_Soul_ @__PathaNi__ @ladygaga @Maryam_Rajpo0t @ladygaga @munazzavirk @_RAJPOOT_007 @_messa__ https://t.co/PAabW1lbFY',[],0
2022-02-26 13:32:45+00:00,"b""#SalmanKhan's heartwarming gesture towards a young girl in Dubai made her day.  #DabanggTheTourReloaded  #Expo2020Dubai  #Expo2020 https://t.co/bnKgXhRzKw""","['SalmanKhan', 'DabanggTheTourReloaded', 'Expo2020Dubai', 'Expo2020']",1
2022-02-23 18:15:44+00:00,b'Hearing only word form audience #ArabicKuthu #halamathihabiboo  #Beast @actorvijay  #Expo2020Dubai #Expo2020 @expo2020dubai @anirudhofficial',"['ArabicKuthu', 'halamathihabiboo', 'Beast', 'Expo2020Dubai', 'Expo2020']",1
2022-02-23 04:23:44+00:00,"b'hello expo2020, if you are not going to upload shreya ghoshal concert due to copyright, then kindly must upload a part of concert where she gave tribute to lata mangeshkar which is only 12 mins long. thankyou.  @expo2020dubai @shreyaghoshal @BToSproductions'",[],0
2022-02-26 16:06:55+00:00,b'The best part \xf0\x9f\x92\x9d \xf0\x9f\x92\xa5\xf0\x9f\x94\xa5\xf0\x9f\x92\x83\xf0\x9f\x8e\x89\xf0\x9f\x92\xa5\xf0\x9f\x94\xa5  #SalmanKhan || #ayushsharma  #Expo2020 #Dubai #DabanggTheTourReloaded https://t.co/IGAQZa34PR',"['SalmanKhan', 'ayushsharma', 'Expo2020', 'Dubai', 'DabanggTheTourReloaded']",1
2022-03-06 19:22:58+00:00,"b'@Jennath91434318 Dear Charan, we are happy to see you singing with #ilayaraja on stage, please keep doing it so we hear SPB singing through you. we truly missing SPB on stage. Thank you so much. This is my first Tweet.'",[],0
2022-02-27 07:01:07+00:00,"b""Let's take a walk DabanggTheTourReloaded with @BeingSalmanKhan \xe2\x9d\xa4\xe2\x9d\xa4\xe2\x9d\xa4 #SalmanKhan \xe2\x9d\xa4\xf0\x9f\x98\x8d #expo2020 #DabanggTheTourReloaded https://t.co/GYihCJGELT""","['SalmanKhan', 'expo2020', 'DabanggTheTourReloaded']",0
2022-03-06 22:53:31+00:00,b'Jangiri Jima Jima song from the great #MaranaMrudangam ...#MegastarChiranjeevi steps and energey \xf0\x9f\x99\x8f\xf0\x9f\x99\x8f\xf0\x9f\x99\x8f  #ilayaraja gaari music awesome ...#SPB voice \xf0\x9f\x99\x8f\xf0\x9f\x99\x8f\xf0\x9f\x99\x8f\xf0\x9f\x99\x8f  https://t.co/LIWBXEXfFf',"['MaranaMrudangam', 'MegastarChiranjeevi', '#ilayaraja', 'SPB']",1
2022-02-20 17:28:19+00:00,b'what a night \xf0\x9f\x8c\x99  #ShreyaGhoshal #Expo2020 @shreyaghoshal https://t.co/Nmu5Qt6866',"['ShreyaGhoshal', 'Expo2020']",1
2022-02-20 05:20:57+00:03,b'the performance was unacceptable felt like lip sync waste of time',"['Dubai', 'DECArena', 'DubaiExpo', 'Expo2020', 'Dubai', 'ArabicKuthu', 'AnirudhRavichander', 'ani']",-1
2022-02-28 20:11:40+00:00,"b""It's one of those nights where I'm listening to my favourite SPB + #ilayaraja's songs and feeling a rush of emotions inside me.  Always wanted to attend a live concert of both of these legends. And it is one of my wish that's never gonna be fulfilled.""",[],1
2022-02-26 13:52:42+00:00,b'#SalmanKhan Makes us Feel nostalgic as now he Performs on His Iconic Dance Number Dholi Taro #Dhol Baaje With beautiful @saieemmanjrekar At  Da-DanggTheTourReloaded  #Expo2020 #Dubai @BToSproductions @theJAEvents @expo2020dubai @saieemmanjrekar @BeingSalmanKhan https://t.co/cbrgQ7kGbX',"['SalmanKhan', 'Dhol', 'Expo2020', 'Dubai']",1
2022-03-06 02:21:12+00:00,b'@Udumalai_Ramesh He scored many BGMs and few songs for #ilayaraja movies as well.',[],0
2022-02-27 05:03:08+00:00,"b""#SalmanKhan 's Picture On Main Expo Dome Screen In UAE  #Expo2020 #SalmanKhan\xf0\x93\x83\xb5  #Expo2020Dubai @BeingSalmanKhan https://t.co/zCVdSu3fWF""","['SalmanKhan', 'Expo2020', 'SalmanKhan𓃵', 'Expo2020Dubai']",0
2022-02-25 18:17:13+00:00,b'.#AyushSharma\xe2\x80\x99s energetic performance at #DabanggTheTourReloaded.  @expo2020dubai #Expo2020 #Dubai @BToSproductions @theJAEvents @SohailKhan @hegdepooja @DishPatani @saieemmanjrekar @gururandhawa #dubaiexpo2020 #salmankhan #sonakshisinha #dishapatani #poojahegde #saieemanjrekar https://t.co/ct8O2sHJ4o',"['AyushSharma', 'DabanggTheTourReloaded', 'Expo2020', 'Dubai', 'dubaiexpo2020', 'salmankhan', 'sonakshisinha', 'dishapatani', 'poojahegde', 'saieemanjrekar']",1
2022-02-25 17:37:50+00:00,b'And @ManishPaul03 starts the #DabanggTheTourReloaded show with his dhamakedar performance.  @expo2020dubai #Expo2020 #Dubai @BToSproductions @theJAEvents @SohailKhan @aslisona @dishapatani @hegdepooja @saieemmanjrekar @thebushramahdi #dubaiexpo2020 #salmankhan #manieshpaul https://t.co/gFnvvOF2KC',"['DabanggTheTourReloaded', 'Expo2020', 'Dubai', 'dubaiexpo2020', 'salmankhan', 'manieshpaul']",1
2022-03-05 19:14:43+00:00,b'#Dubaiexpo #ilayaraja #Rajaforever Vera level\xf0\x9f\x99\x8f\xf0\x9f\x99\x8f. True #Rajaangham Rocking with #Raaja https://t.co/V6mNny6Cdt',"['Dubaiexpo', '#ilayaraja', 'Rajaforever', 'Rajaangham', 'Raaja']",0
2022-02-25 14:45:54+00:00,b'#Bollywood actor #Salmankhan\xf0\x93\x83\x9f  clicks picture with Burj Khalifa ahead of #Expo2020Dubai concert Bollywood superstar will perform at Expo 2020 Dubai tonight #Expo2020  https://t.co/CkFdLio0c6',"['Bollywood', 'Salmankhan𓃟', 'Expo2020Dubai', 'Expo2020']",0
2022-02-25 19:00:09+00:00,b'Electrifying performance @BeingSalmanKhan \xf0\x9f\x98\x8d\xf0\x9f\x98\x83 #DabanggTourReloaded #Salmankhan #Expo2020 https://t.co/OUmGuqyJNz',"['DabanggTourReloaded', 'Salmankhan', 'Expo2020']",1
2022-03-05 17:27:07+00:00,b'@deepsealioness I hv playlists of #ilayaraja in phone which can play more than 24hrs! Now this is playing\xf0\x9f\x98\x8dhttps://t.co/8MSDWb8pgw',[],1
2022-03-05 22:28:27+00:00,b'no way people believe RFAK&gt;NFAK (both \xf0\x9f\x90\x90s though)',[],1
2022-02-20 05:20:57+00:16,b'unacceptable the artist is 1 hour late and we have been standing since past 2 hours waiting',"['Dubai', 'DECArena', 'DubaiExpo', 'Expo2020', 'Dubai', 'ArabicKuthu', 'AnirudhRavichander', 'ani']",-1
2022-02-25 06:04:32+00:00,b'Performing chaka chak and param sundari live is so challenging \xf0\x9f\xa4\xaf like here i am not talking about just singing but even the overall vibe of the song needs to be maintained! And the way @shreyaghoshal did that basically she slayed! #Expo2020',['Expo2020'],1
2022-03-06 10:49:11+00:00,b'This one is amazing \xe2\x9d\xa4\xef\xb8\x8f#MaanguliyePoonguyiley Remix \xf0\x9f\xa4\xa9\xf0\x9f\x92\xa5  @ilaiyaraaja \xe2\x9d\xa4\xef\xb8\x8f  #ilayaraja | #YuvanShankarRaja https://t.co/DcKfrGSkyi',"['MaanguliyePoonguyiley', '#ilayaraja', 'YuvanShankarRaja']",1
2022-03-03 21:26:48+00:00,b'#Dubai #DubaiExpo2020 #ilayaraja live \xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x98\x8e https://t.co/WLr8I6sGaY',"['Dubai', 'DubaiExpo2020', '#ilayaraja']",0
2022-03-11 04:09:58+00:00,b'Great Performance @marshmellomusic \xf0\x9f\x91\x8f\xf0\x9f\x8f\xbc\xf0\x9f\x92\x95\xf0\x9f\x92\x95. Thank you Dubai @expo2020dubai for being awesome. https://t.co/KdtRWBs63f',[],1
2022-02-25 07:40:24+00:00,"b'The curtain revealed a masterpiece called Islamic Heritage and Inclusion, and that creativity is at the core of faith, thanks and appreciation to the creator and world musician.@SamiYusuf\xf0\x9f\x99\x8f \xf0\x9f\x92\x9e\xf0\x9f\x92\x8e #samiyusuf #Expo2020 #ForTrueLovers   https://t.co/7ETJZn7jPh'","['samiyusuf', 'Expo2020', 'ForTrueLovers']",1
2022-03-03 02:53:56+00:00,b'Azhagaga Sirithathu (December Pookal) #ilayaraja Hit Song https://t.co/iNq5JpQVYZ via @YouTube always #ilayaraja.. Revathi and mohan made my college days memorable. This song for them',[],1
2022-03-06 17:44:35+00:00,"b""Raja's swag and Rahman's humbleness.  \xf0\x9f\xa4\xa9\xf0\x9f\xa4\xa9\xf0\x9f\xa4\xa9 #ilayaraja #ARRahman https://t.co/x2YVFC4qOB""","['#ilayaraja', 'ARRahman']",1
2022-02-25 17:40:58+00:00,b'#SalmanKhan\xf0\x93\x83\xb5 latest pic  #Expo2020Dubai #dabanggtourreloaded #Expo2020 https://t.co/7bF2zApJaF',"['SalmanKhan𓃵', 'Expo2020Dubai', 'dabanggtourreloaded', 'Expo2020']",0
2022-02-26 18:45:16+00:00,"b""Megastar #Salmankhan's  live performance available now #Expo2020\xc2\xa0 #Dubai on youtube link below:  https://t.co/k5h0jTkjzP Enjoy! @BeingSalmanKhan #tiger3""","['Salmankhan', 'Expo2020', 'Dubai', 'tiger3']",0
2022-03-04 21:41:55+00:00,b'Santhosh Narayanan is repeating the same thing again and again and has bad choise of singers. Kadaisi Vivasayi needed someone like #ilayaraja. @Music_Santhosh ruined the score for the movie https://t.co/kKsOJZyfQo',[],-1
2022-03-05 16:45:44+00:00,b'15 min to go #RajaConcert #expo2020 https://t.co/NxWhmAbo4C',"['RajaConcert', 'expo2020']",0
2022-03-06 04:27:36+00:00,b'The best performance in #DubaiExpo2020 #ilayaraja concert were from Vijay TV super singer stars\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f. Number of talents this show has uncovered. Undoubtedly the best talent show in Tamil TV world @vijaytelevision',['DubaiExpo2020'],1
2022-02-25 11:11:18+00:00,b'Salman Bhai ready to Perform in Dubai for the #DabanggTourReloaded at the #Expo2020.. 9pm at the DEC Arena..\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f  Waiting for the live exclusive videos\xf0\x9f\x98\x8d\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f   #SalmanKhan   https://t.co/RRCe8U5wPz https://t.co/kAETWMEe6a',"['DabanggTourReloaded', 'Expo2020', 'SalmanKhan']",0
2022-03-07 02:17:05+00:00,b'@Gunners_Forward Yep. Love both of them. Not many know that #ilayaraja and rahman were working together for a decade atleast before rahman went solo',[],1
2022-03-05 06:20:41+00:00,"b""#Gamanam - Hyperlink Drama where different stories connect at a point. Except for #ShriyaSaran's story &amp; performance, rest didn't create any impact. Good frames &amp; cinematography. #ilayaraja's BGM evident in places. Otherwise nothing much.  YT Review \xf0\x9f\x93\x8ehttps://t.co/FnGlMndeTq https://t.co/03fsumSNWu""","['Gamanam', 'ShriyaSaran', '#ilayaraja']",1
2022-02-28 14:51:12+00:00,b'10 years from now when I have my own apartment and shit I\xe2\x80\x99m gonna recollect the best banger songs from yuvan/art/harris/SPB/#ilayaraja from the 90s-2010s and burn it into a vinyl and play the fuck out of it and think about life. I can\xe2\x80\x99t imagine how good that\xe2\x80\x99s gonna feel \xf0\x9f\x98\xad\xf0\x9f\x98\xad',[],1
2022-02-28 14:40:00+00:00,"b'All, there is a correction I would like to make. Director Mahendran\'s actual statement was "" #ilayaraja is my other dialogue writer""  and not ""Co-director"".'",[],0
2022-02-25 13:39:28+00:00,b'Exclusive : All Tickets Of Da-Bangg The Tour- Reloaded At #Expo2020 Gets Sold Out \xf0\x9f\x94\xa5  Unprecedented Craze Of Megastar #SalmanKhan \xf0\x9f\x98\x8e\xf0\x9f\x91\x91  #DabanggTheTourReloaded #Dubai https://t.co/jlJA0JrYt1',"['Expo2020', 'SalmanKhan', 'DabanggTheTourReloaded', 'Dubai']",0
2022-03-04 08:30:35+00:00,b'Eshram applied for #ilayaraja(left) manikandan BJP party(right) https://t.co/HGsXDBggdI',[],1
2022-03-06 04:04:57+00:00,"b'@ashokhavarshini #ilayaraja Songs, Sleep &amp; Stay Calm \xf0\x9f\x98\xb7'",[],1
2022-03-02 06:38:33+00:00,b'#ilayaraja will be doing the music for #Oppenheimer',"['#ilayaraja', 'Oppenheimer']",0
2022-02-25 17:53:22+00:00,"b""Bang bang bang DAABANG  It's already started \xf0\x9f\x94\xa5\xf0\x9f\x92\xa5\xe2\x9d\xa4\xef\xb8\x8f  Wanna see this \xf0\x9f\x91\x87\xf0\x9f\x91\x87\xf0\x9f\x91\x87\xf0\x9f\x91\x87https://t.co/JI7Pbq2SKr  #SalmanKhan\xf0\x93\x83\xb5 #Expo2020 #Dubai #dabanggtourreloaded https://t.co/JBlE2wvGLz""","['SalmanKhan𓃵', 'Expo2020', 'Dubai', 'dabanggtourreloaded']",1
2022-02-25 17:11:28+00:00,b'Watch Our MEGASTAR #SalmanKhan\xf0\x93\x83\xb5 Performing LIVE at #Expo2020Dubai Here On YouTube On This Link!! #Expo2020   -&gt; https://t.co/px7bfmnd6m https://t.co/Lc1c9A2a04',"['SalmanKhan𓃵', 'Expo2020Dubai', 'Expo2020']",0
2022-02-27 11:13:59+00:00,b'Whose music connected to you emotionally? #yuvan #ilayaraja #rahman Comment for others.#25YearsOfYuvanism @thisisysr @ilaiyaraaja @arrahman',"['yuvan', '#ilayaraja', 'rahman', '25YearsOfYuvanism']",1
2022-03-09 11:55:22+00:00,b'Marshmello to Perform Live at #Expo2020 #Dubai #Expo2020Dubai  @expo2020dubai  @marshmellomusic https://t.co/an3XZDg82f',"['Expo2020', 'Dubai', 'Expo2020Dubai']",0
2022-03-06 07:11:59+00:00,"b""Actor Aadhi's #CLAP Movie Trailer From Today @ 4 PM...  Starring: Aadhi, Aakansha, Prakash Raj  Direction: Prithivi Adithya  Music: #ilayaraja  #Aadhi #Aakansha #prakashRaj #Ilaiyaraaja #SonyLIV https://t.co/5FWXKkTpjY""","['CLAP', 'Aadhi', 'Aakansha', 'prakashRaj', 'Ilaiyaraaja', 'SonyLIV']",0
2022-02-20 03:19:21+00:00,b'One of my friends who lives in Dubai shared me this and made my morning \xf0\x9f\x98\x8d @shreyaghoshal you beauty \xf0\x9f\x98\x98   Shreya Ghoshal At Expo2020 https://t.co/2JyVHhpqMn',[],1
2022-03-06 06:55:51+00:00,"b""Idk Just i thought - what if #ilayaraja sir composed this song in 1990 and Yuvan acted as child artist role..! It's awkward but Just an imagination\xf0\x9f\x98\x82\xf0\x9f\x96\xa4 https://t.co/YG8BS7Ytki""",[],1
2022-02-20 06:52:02+00:00,"b""MA'AM LET ME TOUCH YOUR FEET OH MY GOD @shreyaghoshal  Shreya Ghoshal At Expo2020 https://t.co/TsKsblZTaT""",[],1
2022-03-01 16:02:50+00:00,"b""Vibing w #ilayaraja songs endlessly. I can't stop listening to it RN\xf0\x9f\x98\xad\xe2\x9d\xa4\xef\xb8\x8f""",[],1
2022-02-23 21:32:12+00:00,"b""#Expo2020 @anirudhofficial entry was with @actorvijay 's #Master bgm and Ended with #Beast #ArabicKuthu""","['Expo2020', 'Master', 'Beast', 'ArabicKuthu']",1
2022-02-25 18:06:19+00:00,b'.#AyushSharma\xe2\x80\x99s dhamakedar entry on bicycle at #DabanggTheTourReloaded. Checkout his romantic performance with @saieemmanjrekar.  @expo2020dubai #Expo2020 #Dubai @BToSproductions @theJAEvents @SohailKhan @hegdepooja #dubaiexpo2020 #salmankhan #aayushsharma #saieemanjrekar https://t.co/wp313tofdH',"['AyushSharma', 'DabanggTheTourReloaded', 'Expo2020', 'Dubai', 'dubaiexpo2020', 'salmankhan', 'aayushsharma', 'saieemanjrekar']",0
2022-02-26 03:08:57+00:00,b'.@GuruOfficial is here to rock the night as he sings #HighRatedGabru at #DabanggTheTourReloaded.  @expo2020dubai #Expo2020 @BToSproductions @theJAEvents @SohailKhan @saieemmanjrekar #dubaiexpo2020 #salmankhan #GuruRandhawa #sonakshisinha  #saieemanjrekar https://t.co/OnPTDLu2wC',"['HighRatedGabru', 'DabanggTheTourReloaded', 'Expo2020', 'dubaiexpo2020', 'salmankhan', 'GuruRandhawa', 'sonakshisinha', 'saieemanjrekar']",1
2022-02-20 05:20:57+00:18,b'paid 50 aed for ap dhillon. it was worthless better to listen to songs at home',"['Dubai', 'DECArena', 'DubaiExpo', 'Expo2020', 'Dubai', 'ArabicKuthu', 'AnirudhRavichander', 'ani']",-1
2022-03-03 14:56:55+00:00,b'Evening Ride \xf0\x9f\x9b\xb5 #DJIMini2  #ilayaraja https://t.co/ZQwqtKyD4A',"['DJIMini2', '#ilayaraja']",0
2022-03-02 23:59:50+00:00,"b'Talents are everywhere, she may come from small town or village, listen her rendition, simply superb in singing with rhythms created by Mastro #ilayaraja, always respect this talent as a collaboration in Smule, this is how I love singing @ilaiyaraaja \xf0\x9f\x92\x90\xf0\x9f\x92\x90\xf0\x9f\x92\x90 https://t.co/FOFbFD8TvA'",[],1
2022-02-25 15:57:01+00:00,b'Astonishing view @BeingSalmanKhan \xf0\x9f\x98\x83 #Expo2020 #SalmanKhan #dabanggtourreloaded https://t.co/BCShDTYm0S',"['Expo2020', 'SalmanKhan', 'dabanggtourreloaded']",1
2022-02-20 10:00:39+00:00,b'Thank you @shreyaghoshal for the magical musical night at #Expo2020 #Expo2020Dubai  U were amazing and show was so soooo sooo mesmerising.  Thank u @expo2020dubai for this wonderful experience.   #ShreyaGhoshal https://t.co/in1bqPUSA8',"['Expo2020', 'Expo2020Dubai', 'ShreyaGhoshal']",1
2022-03-05 20:28:52+00:00,"b'It was amazing, mesmerising and undoubtedly one of the very best.  #NFAK #RFAK @RFAKWorld https://t.co/suTPpLhGdb'","['NFAK', 'RFAK']",1
2022-02-25 19:42:12+00:00,b'He is 56 now and still being so fit and the josh is like 27 year old youngster . He is forever charming and handsome Megastar\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xe2\x9d\xa4\xef\xb8\x8f Love you Radhe Bhaiya \xf0\x9f\xa7\xa1 #SalmanKhan\xf0\x93\x83\xb5 l #Expo2020 l #DubaiExpo2020 l #DabanggTheTourReloaded l  @BeingSalmanKhan https://t.co/X2auylQ6xQ',"['SalmanKhan𓃵', 'Expo2020', 'DubaiExpo2020', 'DabanggTheTourReloaded']",1
2022-03-06 16:42:56+00:00,b'W\xf0\x9f\xa4\xa9W Maestro and Mozart of Madras Together \xf0\x9f\x98\x8a @ilaiyaraaja @arrahman #ilayaraja #ARRahman #ilayarajaa #ARR https://t.co/OPBMIFGWZY',"['#ilayaraja', 'ARRahman', '#ilayarajaa', 'ARR']",1
2022-03-07 05:09:38+00:00,b'95% of my playlist invaders in a single frame \xf0\x9f\x98\x8d\xf0\x9f\x98\x8d #ARRahman #ilayaraja https://t.co/P2Uo4GC67U',"['ARRahman', '#ilayaraja']",1
2022-03-01 20:34:54+00:00,b'@Timbaland @beatclub Next time make more remix of the Maestro #ilayaraja music plssss\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d',[],1
2022-03-01 13:49:56+00:00,"b""When magical music joins hands with magical cinematography, you are bound to lose yourself. You'' start believing in ...............magic. #ilayaraja #EndrendrumRaja #Forestsongs https://t.co/4yIMuVTqYe""","['#ilayaraja', 'EndrendrumRaja', 'Forestsongs']",1
2022-02-26 03:09:58+00:00,"b"".@BeingSalmanKhan's grand and rocking entry at #DabanggTheTourReloaded!  @expo2020dubai #Expo2020 #Dubai @BToSproductions @theJAEvents @SohailKhan @hegdepooja @DishPatani @saieemmanjrekar #dubaiexpo2020 #salmankhan #sonakshisinha #dishapatani #poojahegde https://t.co/qndDUtI6cq""","['DabanggTheTourReloaded', 'Expo2020', 'Dubai', 'dubaiexpo2020', 'salmankhan', 'sonakshisinha', 'dishapatani', 'poojahegde']",1
2022-03-02 05:17:15+00:00,"b'@Fangurl_D Apdiya #ilayaraja could create this... #ilayaraja done lot of music and composed too many songs, If any old song exists, people would think this must be composed by #ilayaraja.  He ruled that era. if it is not for ARR we might even differentiate the 90s song.'",[],1
2022-02-27 07:13:12+00:00,"b""#SalmanKhan 's Picture On Main Expo Dome Screen In UAE  #Expo2020 #SalmanKhan\xf0\x93\x83\xb5  #Expo2020Dubai @BeingSalmanKhan https://t.co/jmHisd6qMk""","['SalmanKhan', 'Expo2020', 'SalmanKhan𓃵', 'Expo2020Dubai']",1
2022-02-25 18:31:54+00:00,"b'.@DishPatani is here to win audiences over with her electrifying performance at #DabanggTheTourReloaded, #Dubai.  @expo2020dubai #Expo2020 @BToSproductions @theJAEvents @SohailKhan @hegdepooja #dubaiexpo2020 #salmankhan #sonakshisinha #dishapatani #poojahegde #GuruRandhawa https://t.co/AynUoUXoVX'","['DabanggTheTourReloaded', 'Dubai', 'Expo2020', 'dubaiexpo2020', 'salmankhan', 'sonakshisinha', 'dishapatani', 'poojahegde', 'GuruRandhawa']",1
2022-02-25 18:48:28+00:00,b'Megastar #SalmanKhan is ROCKING the stage Now! \xf0\x9f\x95\xba\xf0\x9f\x8f\xbb\xf0\x9f\x8c\x9f Amazing #Dabangg performance!  #Dubai #Expo2020  @BeingSalmanKhan',"['SalmanKhan', 'Dabangg', 'Dubai', 'Expo2020']",1
2022-02-25 19:01:35+00:00,b'Watch Our MEGASTAR #SalmanKhan\xf0\x93\x83\xb5 Performing LIVE at #Expo2020Dubai Here On YouTube On This Link!! #Expo2020   -&gt; https://t.co/ntoQeT4DJc',"['SalmanKhan𓃵', 'Expo2020Dubai', 'Expo2020']",1
2022-02-27 12:11:30+00:00,"b'Hypnotic and countless beauty exhilarating,phenomenal majestic performance,this music makes all the world glow \xf0\x9f\x8c\x9f\xf0\x9f\x92\xab\xf0\x9f\x8c\x9f #TheMeeting by the legend @SamiYusuf \xf0\x9f\x92\x9b\xf0\x9f\x99\x8f #Expo2020 https://t.co/W9SGekJtB8'","['TheMeeting', 'Expo2020']",1
2022-02-20 05:20:57+00:20,b'expected more hit songs. disappointed with the song selection of shreya ghoshal',"['Dubai', 'DECArena', 'DubaiExpo', 'Expo2020', 'Dubai', 'ArabicKuthu', 'AnirudhRavichander', 'ani']",-1
2022-03-04 05:46:39+00:00,"b'Mystery ah iruku innum Recent ah in #ilayaraja musical function la, Thalaivar said , Valli songs done by #KarthikRaja https://t.co/XwHg538nip'",['KarthikRaja'],0
2022-02-20 05:20:57+00:04,b'boring performance many slow songs',"['Dubai', 'DECArena', 'DubaiExpo', 'Expo2020', 'Dubai', 'ArabicKuthu', 'AnirudhRavichander', 'ani']",-1
